,time,ax,ay,az,gx,gy,gz
0,2023-12-12 17:51:32.462911,1.7190368175506592,-0.17956513166427612,10.022128105163574,-0.006128636654466391,0.026379786431789398,0.011457886546850204
1,2023-12-12 17:51:32.476190,1.7286136150360107,0.13168109953403473,9.550470352172852,-0.0007993874605745077,0.014122511260211468,0.011990811675786972
2,2023-12-12 17:51:32.489223,1.7597382068634033,-0.2346317619085312,9.615114212036133,-0.02291577309370041,0.013323123566806316,0.012257273308932781
3,2023-12-12 17:51:32.501946,1.6519991159439087,0.004788403399288654,9.53849983215332,0.013056661002337933,0.02797855995595455,0.01119142398238182
4,2023-12-12 17:51:32.514948,1.7357962131500244,-0.1364694982767105,10.062829971313477,-0.03490658476948738,0.0026646247133612633,0.013056661002337933
5,2023-12-12 17:51:32.528232,1.6927006244659424,-0.15083470940589905,9.148244857788086,0.0026646247133612633,0.029577335342764854,0.01012557465583086
6,2023-12-12 17:51:32.541236,1.7094600200653076,-0.023942016065120697,9.90241813659668,-0.014921898953616619,0.01811944879591465,0.014388973824679852
7,2023-12-12 17:51:32.553920,1.6352397203445435,-0.19632454216480255,9.895236015319824,-0.015454824082553387,0.01598774828016758,0.01039203628897667
8,2023-12-12 17:51:32.566932,1.766920804977417,0.040701430290937424,9.210494041442871,-0.0013323123566806316,0.018652373924851418,0.013856049627065659
9,2023-12-12 17:51:32.580225,1.7142484188079834,-0.21787235140800476,10.120290756225586,-0.016254210844635963,0.023182237520813942,0.012257273308932781
10,2023-12-12 17:51:32.593220,1.7262194156646729,0.08379705995321274,9.488221168518066,0.0026646247133612633,0.016520673409104347,0.01119142398238182
11,2023-12-12 17:51:32.605907,1.7597382068634033,-0.2106897532939911,9.636661529541016,-0.02371516078710556,0.013856049627065659,0.012790199369192123
12,2023-12-12 17:51:32.618926,1.6400281190872192,-0.047884032130241394,9.63187313079834,0.011457886546850204,0.02851148694753647,0.010658498853445053
13,2023-12-12 17:51:32.631903,1.7525556087493896,-0.06464344263076782,9.93593692779541,-0.03357427194714546,0.0034640124067664146,0.013323123566806316
14,2023-12-12 17:51:32.645252,1.699883222579956,-0.16759411990642548,9.299078941345215,0.004796324297785759,0.029843797907233238,0.009859112091362476
15,2023-12-12 17:51:32.657953,1.6903064250946045,0.009576806798577309,9.888052940368652,-0.00799387414008379,0.017852986231446266,0.014122511260211468
16,2023-12-12 17:51:32.670904,1.6376339197158813,-0.21547815203666687,9.93593692779541,-0.02504747360944748,0.01252373680472374,0.01012557465583086
17,2023-12-12 17:51:32.684219,1.7262194156646729,0.07900865375995636,9.198522567749023,0.0037304747384041548,0.023981623351573944,0.012790199369192123
