,time,ax,ay,az,gx,gy,gz
0,2023-12-12 19:16:51.127435,1.702277421951294,-0.031124621629714966,9.579200744628906,0.003996937070041895,0.020517610013484955,0.010658498853445053
1,2023-12-12 19:16:51.140745,1.7046716213226318,-0.11971008777618408,9.80904483795166,-0.021849922835826874,0.01252373680472374,0.011724349111318588
2,2023-12-12 19:16:51.153753,1.659181833267212,-0.07422025501728058,9.490615844726562,-0.0023981621488928795,0.02025114931166172,0.009592648595571518
3,2023-12-12 19:16:51.166448,1.7262194156646729,-0.028730420395731926,9.782708168029785,-0.0173200611025095,0.014388973824679852,0.010924961417913437
4,2023-12-12 19:16:51.179409,1.6639702320098877,-0.05985504388809204,9.734824180603027,-0.008793261833488941,0.01811944879591465,0.010658498853445053
5,2023-12-12 19:16:51.192729,1.7334020137786865,0.047884032130241394,9.66299819946289,-0.0074609494768083096,0.015721285715699196,0.011990811675786972
6,2023-12-12 19:16:51.205795,1.680729627609253,-0.07422025501728058,9.737217903137207,-0.01678713597357273,0.015721285715699196,0.011724349111318588
7,2023-12-12 19:16:51.218427,1.7357962131500244,0.05027823522686958,9.485827445983887,0.003197549842298031,0.019718224182724953,0.01039203628897667
8,2023-12-12 19:16:51.231771,1.6855180263519287,-0.05985504388809204,9.854534149169922,-0.01811944879591465,0.014122511260211468,0.010658498853445053
9,2023-12-12 19:16:51.244432,1.6711528301239014,0.023942016065120697,9.593565940856934,0.004796324297785759,0.020517610013484955,0.009859112091362476
10,2023-12-12 19:16:51.257874,1.7118542194366455,-0.033518824726343155,9.830592155456543,-0.019718224182724953,0.013323123566806316,0.011724349111318588
11,2023-12-12 19:16:51.270419,1.6831238269805908,-0.038307227194309235,9.557653427124023,-0.0018652373692020774,0.020517610013484955,0.010658498853445053
12,2023-12-12 19:16:51.283814,1.7525556087493896,-0.0071826050989329815,9.677363395690918,-0.009859112091362476,0.015454824082553387,0.01119142398238182
13,2023-12-12 19:16:51.296393,1.6735470294952393,-0.10534487664699554,9.713275909423828,-0.007194486912339926,0.018385911360383034,0.01012557465583086
14,2023-12-12 19:16:51.309726,1.7166426181793213,0.002394201699644327,9.648633003234863,-0.0002664624771568924,0.018385911360383034,0.010924961417913437
15,2023-12-12 19:16:51.322435,1.6735470294952393,-0.12689268589019775,9.84495735168457,-0.018385911360383034,0.014921898953616619,0.011457886546850204
16,2023-12-12 19:16:51.335424,1.7070658206939697,-0.004788403399288654,9.514557838439941,0.0,0.0189188364893198,0.011457886546850204
17,2023-12-12 19:16:51.348562,1.7142484188079834,-0.0933738648891449,9.782708168029785,-0.023182237520813942,0.01252373680472374,0.011724349111318588
18,2023-12-12 19:16:51.361555,1.702277421951294,-0.021547814831137657,9.509769439697266,0.0015987749211490154,0.02078407257795334,0.01012557465583086
19,2023-12-12 19:16:51.374411,1.7381904125213623,-0.019153613597154617,9.81143856048584,-0.016520673409104347,0.013589587062597275,0.01119142398238182
20,2023-12-12 19:16:51.387817,1.6639702320098877,-0.040701430290937424,9.667786598205566,-0.004263399634510279,0.018652373924851418,0.010658498853445053
21,2023-12-12 19:16:51.400427,1.7381904125213623,0.038307227194309235,9.672574996948242,-0.009859112091362476,0.015188361518085003,0.011724349111318588
22,2023-12-12 19:16:51.413749,1.6759412288665771,-0.08140286058187485,9.718064308166504,-0.016254210844635963,0.016254210844635963,0.010658498853445053
23,2023-12-12 19:16:51.426425,1.742978811264038,0.043095629662275314,9.519346237182617,0.0,0.01945176161825657,0.009859112091362476
24,2023-12-12 19:16:51.439747,1.6950948238372803,-0.08140286058187485,9.86889934539795,-0.018385911360383034,0.015188361518085003,0.01039203628897667
25,2023-12-12 19:16:51.452782,1.6927006244659424,0.021547814831137657,9.579200744628906,0.0045298621989786625,0.02025114931166172,0.01039203628897667
26,2023-12-12 19:16:51.465729,1.7046716213226318,-0.07422025501728058,9.825803756713867,-0.02105053700506687,0.01252373680472374,0.012257273308932781
27,2023-12-12 19:16:51.478407,1.6759412288665771,-0.05267243832349777,9.524134635925293,-0.0018652373692020774,0.020517610013484955,0.01012557465583086
28,2023-12-12 19:16:51.491400,1.7286136150360107,-0.035913024097681046,9.710882186889648,-0.013589587062597275,0.014388973824679852,0.01039203628897667
29,2023-12-12 19:16:51.504737,1.6663644313812256,-0.10773907601833344,9.710882186889648,-0.006128636654466391,0.0189188364893198,0.009326186962425709
30,2023-12-12 19:16:51.517727,1.7357962131500244,0.004788403399288654,9.677363395690918,-0.003996937070041895,0.0173200611025095,0.010658498853445053
31,2023-12-12 19:16:51.530423,1.6831238269805908,-0.11013327538967133,9.785101890563965,-0.019185297191143036,0.015454824082553387,0.011457886546850204
32,2023-12-12 19:16:51.543425,1.7190368175506592,0.028730420395731926,9.473855972290039,-0.0013323123566806316,0.0189188364893198,0.01119142398238182
33,2023-12-12 19:16:51.556766,1.6855180263519287,-0.07661445438861847,9.80904483795166,-0.022116385400295258,0.01252373680472374,0.010924961417913437
34,2023-12-12 19:16:51.569724,1.6831238269805908,0.009576806798577309,9.555258750915527,0.003996937070041895,0.02105053700506687,0.009326186962425709
35,2023-12-12 19:16:51.582412,1.7166426181793213,-0.019153613597154617,9.861717224121094,-0.017852986231446266,0.013589587062597275,0.01119142398238182
36,2023-12-12 19:16:51.595408,1.6735470294952393,-0.021547814831137657,9.634267807006836,-0.002931087277829647,0.01945176161825657,0.010658498853445053
37,2023-12-12 19:16:51.608733,1.7549498081207275,0.038307227194309235,9.648633003234863,-0.011724349111318588,0.014921898953616619,0.011724349111318588
38,2023-12-12 19:16:51.621749,1.6831238269805908,-0.07422025501728058,9.682151794433594,-0.011990811675786972,0.0173200611025095,0.01039203628897667
39,2023-12-12 19:16:51.634431,1.7334020137786865,0.033518824726343155,9.586383819580078,0.0002664624771568924,0.018652373924851418,0.009859112091362476
40,2023-12-12 19:16:51.647389,1.6639702320098877,-0.1149216815829277,9.864110946655273,-0.017852986231446266,0.015188361518085003,0.010924961417913437
41,2023-12-12 19:16:51.660711,1.680729627609253,0.004788403399288654,9.567230224609375,0.0034640124067664146,0.019984684884548187,0.010924961417913437
42,2023-12-12 19:16:51.673733,1.702277421951294,-0.09816227108240128,9.804255485534668,-0.02158346027135849,0.013056661002337933,0.011990811675786972
43,2023-12-12 19:16:51.686410,1.6855180263519287,-0.05027823522686958,9.497797966003418,0.0010658499086275697,0.02105053700506687,0.009859112091362476
44,2023-12-12 19:16:51.699772,1.7190368175506592,-0.0454898327589035,9.775525093078613,-0.014921898953616619,0.014122511260211468,0.01012557465583086
45,2023-12-12 19:16:51.712413,1.6400281190872192,-0.08619125932455063,9.706093788146973,-0.0053292494267225266,0.0189188364893198,0.009859112091362476
46,2023-12-12 19:16:51.725705,1.721431016921997,0.014365210197865963,9.713275909423828,-0.008526799269020557,0.015721285715699196,0.011457886546850204
47,2023-12-12 19:16:51.738427,1.6927006244659424,-0.10055647045373917,9.758766174316406,-0.017852986231446266,0.01598774828016758,0.011457886546850204
48,2023-12-12 19:16:51.751844,1.7597382068634033,0.0454898327589035,9.500192642211914,-0.0013323123566806316,0.0189188364893198,0.01039203628897667
49,2023-12-12 19:16:51.764759,1.699883222579956,-0.0694318488240242,9.825803756713867,-0.02078407257795334,0.013589587062597275,0.01012557465583086
50,2023-12-12 19:16:51.777441,1.678335428237915,0.038307227194309235,9.564835548400879,0.0034640124067664146,0.02078407257795334,0.009592648595571518
51,2023-12-12 19:16:51.790412,1.6927006244659424,-0.023942016065120697,9.86889934539795,-0.02025114931166172,0.013056661002337933,0.011457886546850204
52,2023-12-12 19:16:51.803725,1.6639702320098877,-0.023942016065120697,9.57441234588623,-0.0018652373692020774,0.019984684884548187,0.010924961417913437
53,2023-12-12 19:16:51.816720,1.742978811264038,0.002394201699644327,9.667786598205566,-0.013056661002337933,0.014655436389148235,0.01119142398238182
54,2023-12-12 19:16:51.829742,1.6831238269805908,-0.08858546614646912,9.653421401977539,-0.00799387414008379,0.018652373924851418,0.009592648595571518
55,2023-12-12 19:16:51.842412,1.7501614093780518,0.019153613597154617,9.63187313079834,-0.0018652373692020774,0.018385911360383034,0.01039203628897667
56,2023-12-12 19:16:51.855735,1.6903064250946045,-0.11252748221158981,9.84256362915039,-0.016520673409104347,0.015188361518085003,0.01119142398238182
